StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q56,Q2,Q3,Q4,Q5,Q6_1,Q6_2,Q9,Q59,Q10,Q10_10_TEXT,Q11_1,Q61,Q63,Q64,Q65,Q68,Q69,Q66,Q67,Q12,Q15,Q16,Q57,Q17,Q18,Q70,Q19,Q20,Q21,Q22,Q23,Q26,Q27,Q28,Q71,Q72,Q73,Q74,Q29,Q30,Q31,Q32,Q33,Q35,Q36,Q37,Q75,Q75_11_TEXT,Q38,Q76,Q76_11_TEXT,Q39,Q40,Q41,Q42,Q43,Q49,Q49_7_TEXT,Q50,Q50_6_TEXT,Q51,Q52,Q53,Q77,opp,Q_Language,Q_TotalDuration,rnid,study,PID,psid,K2,med,RISN,rid,Q_BallotBoxStuffing,Q_RelevantIDDuplicateScore,Q_RelevantIDDuplicate,Q_RecaptchaScore,Q_RelevantIDFraudScore,SVID,transaction_id,V,orderNumber,gc,term,tg,LS,PS
3/3/2023 12:24,3/3/2023 12:39,IP Address,100,931,TRUE,3/3/2023 12:39,R_1Ed0zZe61XKW8SE,anonymous,PL,I consent,Female,No,Secondary Education,25 to 34 years,Zachodniopomorskie,?obez,74 063 – 93 937,Other sources,Catholicism,,8,,,,,,,Somewhat support,Neither support nor oppose,Somewhat important,Very important,Very important,Somewhat agree,Somewhat disagree,Somewhat hostile,Somewhat peaceful,Somewhat favorable,Very favorable,A lot,Positive,Somewhat favorable,Somewhat unfavorable,Some,Neither Positive nor Negative,Somewhat favorable,Somewhat favorable,A lot,Positive,Somewhat favorable,Very positive,Very positive,Somewhat positive,Very helpful,Very helpful ,The presence of American military forces has greatly improved the government’s respect for human rights,Yes,"Interacted with a U.S. service member in an individual social setting, such as a party, bar, festival, etc.",,Yes,"Interacted with a U.S. service member in an individual social setting, such as a party, bar, festival, etc.",,No,,No,,Yes,Greater security from foreign threats,,No drawback,,1-3 years,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,931,,,,e72c09de-0309-b889-cedc-9b2fab1f14cd,,{Invalid Expression},,,,,,,,14302052,1wwlU8vLJ9eCaNROPiRuL7,,,1,,,{Invalid Expression},497
3/3/2023 12:36,3/3/2023 12:40,IP Address,100,216,TRUE,3/3/2023 12:40,R_12hdhJY3uSJf6fr,anonymous,PL,I consent,Female,No,Secondary Education,18 to 24 years,Wielkopolskie,Oborniki,57 188 –  74 062,Full-time or contract work in the private sector,Catholicism,,6,,,,,Somewhat oppose,Strongly oppose,,,Very important,Very important,Very important,Strongly disagree,Somewhat agree,Very hostile,Somewhat hostile,Somewhat favorable,Neutral,None,Neither Positive nor Negative,Very unfavorable,Somewhat favorable,A little,Positive,Somewhat unfavorable,Neutral,None,Positive,Somewhat favorable,Very positive,Neutral,Somewhat positive,Neutral,Somewhat helpful ,The presence of American military forces has somewhat improved the government’s respect for human rights,Yes,"Interacted with a U.S. service member in an individual social setting, such as a party, bar, festival, etc.",,No,,,No,,No,,Yes,Reduced crime,,Changing the behavior and/or policies of the government of Poland,,1-3 years,Somewhat negative,Three times,Maybe,Qual4159-0110-PolandStudy,PL,216,,,,1a92ad85-4979-8aa9-aefd-7aacefafe903,,{Invalid Expression},,,,,,,,14302052,3CrcWWfnpWCwt0gqYKHnV6,,,1,,,{Invalid Expression},497
3/3/2023 12:37,3/3/2023 12:40,IP Address,100,183,TRUE,3/3/2023 12:40,R_1N9QecJVfZ4vCc5,anonymous,PL,I consent,Female,Decline to answer,Vocational School,35 to 44 years,Dolno?l?skie,Legnica (City),0 – 43 339,Other sources,Catholicism,,2,,,,,,,Somewhat oppose,Neither support nor oppose,Somewhat important,Neutral,Somewhat important,Don't know/decline to answer,Neither agree nor disagree,Somewhat hostile,Somewhat hostile,Somewhat unfavorable,Very unfavorable,A little,Very Negative,Somewhat favorable,Very unfavorable,Don’t know/Decline to answer,Neither Positive nor Negative,Somewhat unfavorable,Very unfavorable,None,Neither Positive nor Negative,Neutral,Don’t know/Decline to answer,Somewhat positive,Somewhat positive,Somewhat unhelpful,Somewhat unhelpful ,The presence of American military forces has somewhat improved the government’s respect for human rights,Don’t know/Decline to answer,,,No,,,Yes,Somewhat reliant,No,,Yes,Improved government respect for human rights,,Increased crime,,As long as needed ,Neutral,More than three times,Maybe,Qual4159-0110-PolandStudy,PL,183,,,,5d9ae5cd-8486-fd35-d8a4-d2735bb003b6,,{Invalid Expression},,,,,,,,14302052,1GdPQyTYWFtveyj46gHHpz,,,1,,,{Invalid Expression},497
3/3/2023 12:34,3/3/2023 12:40,IP Address,100,342,TRUE,3/3/2023 12:40,R_3WoL3Nfrq67AYRH,anonymous,PL,I consent,Male,No,Secondary Education,18 to 24 years,Kujawsko-Pomorskie,Toru?,57 188 –  74 062,Other sources,Agnostic/Atheist,,5,,,,,Don’t know/decline to answer,Somewhat oppose,,,Neutral,Neutral,Neutral,Strongly disagree,Somewhat agree,Very hostile,Somewhat peaceful,Neutral,Neutral,A lot,Neither Positive nor Negative,Neutral,Neutral,Don’t know/Decline to answer,Don’t know/Decline to answer,Neutral,Neutral,Some,Don’t know/Decline to answer,Somewhat favorable,Somewhat positive,Neutral,Somewhat positive,Very helpful,Somewhat unhelpful ,Neutral / No change,No,,,No,,,No,,Don’t know/Decline to answer,,No,Changing the behavior and/or policies of the government of Poland,,Negative effect on economic activity,,As long as needed ,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,342,,,,81926595-7084-c1f7-60bb-a52a73e30b2d,,{Invalid Expression},,,,,,,,14302052,5F8ssv9uxe7RpX7t91uyba,,,1,,,{Invalid Expression},497
3/3/2023 12:15,3/3/2023 12:41,IP Address,100,1514,TRUE,3/3/2023 12:41,R_sGb4k0qZjawKebf,anonymous,PL,I consent,Female,No,Vocational School,25 to 34 years,Lubelskie,Bi?goraj,0 – 43 339,Agriculture,Catholicism,,6,Neither support nor oppose,Neither support nor oppose,,,,,,,Somewhat important,Somewhat important,Somewhat important,Neither agree nor disagree,Neither agree nor disagree,Don't know/decline to answer,Somewhat peaceful,Somewhat favorable,Somewhat favorable,Some,Positive,Neutral,Neutral,Don’t know/Decline to answer,Don’t know/Decline to answer,Neutral,Somewhat favorable,Some,Neither Positive nor Negative,Somewhat favorable,Somewhat positive,Neutral,Somewhat positive,Neutral,Neutral,Neutral / No change,Don’t know/Decline to answer,,,Don’t know/Decline to answer,,,Don’t know/Decline to answer,,Don’t know/Decline to answer,,No,Greater security from foreign threats,,Negative effect on economic activity,,Don’t know/Decline to answer,Neutral,Never,No,Qual4159-0110-PolandStudy,PL,1514,,,,299a5079-ba05-e643-5caa-c0e321846c1f,,{Invalid Expression},,,,,,,,14302052,7GF4DTjorKds7PlozCkITd,,,1,,,{Invalid Expression},497
3/3/2023 12:36,3/3/2023 12:41,IP Address,100,282,TRUE,3/3/2023 12:41,R_29pm7XYBwpyLhgV,anonymous,PL,I consent,Female,No,Higher Education (Master’s degree or higher),45 to 54 years,Mazowieckie,Warszaw Zachodni,93 938 +,Full-time or contract work in the private sector,Catholicism,,3,,,Strongly support,Somewhat support,,,,,Very important,Very important,Very important,Somewhat disagree,Somewhat disagree,Very hostile,Somewhat peaceful,Very favorable,Very favorable,A lot,Positive,Somewhat favorable,Somewhat unfavorable,Some,Neither Positive nor Negative,Somewhat favorable,Somewhat unfavorable,Some,Neither Positive nor Negative,Very favorable,Somewhat positive,Somewhat positive,Neutral,Somewhat helpful,Neutral,Neutral / No change,No,,,No,,,No,,No,,Don’t know/Decline to answer,Greater security from foreign threats,,No drawback,,As long as needed ,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,282,,,,3fade37e-6484-6de6-9635-1ebc24b18c8c,,{Invalid Expression},,,,,,,,14302052,1rYuDHR3vaEOYm12RRdkBr,,,1,,,{Invalid Expression},497
3/3/2023 12:36,3/3/2023 12:41,IP Address,100,328,TRUE,3/3/2023 12:41,R_1j8L2J3HQh80s04,anonymous,PL,I consent,Male,Yes,Secondary Education,35 to 44 years,Wielkopolskie,Gniezno,93 938 +,Full-time or contract work in the government or public sector,Catholicism,,8,,,,,Strongly support,Strongly support,,,Very important,Very important,Very important,Somewhat agree,Strongly Agree,Very hostile,Very peaceful,Very favorable,Very favorable,Some,Very positive,Very favorable,Neutral,A little,Neither Positive nor Negative,Very favorable,Very favorable,A lot,Very positive,Very favorable,Very positive,Very positive,Very positive,Very helpful,Very helpful ,The presence of American military forces has greatly improved the government’s respect for human rights,No,,,Don’t know/Decline to answer,,,No,,Don’t know/Decline to answer,,Yes,Greater security from foreign threats,,Decreased security from foreign threats,,As long as needed ,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,328,,,,a11935aa-2576-2fcc-a664-a99ab078463c,,{Invalid Expression},,,,,,,,14302052,7HGARwV82mertfpZDBXc0S,,,1,,,{Invalid Expression},497
3/3/2023 12:37,3/3/2023 12:41,IP Address,100,235,TRUE,3/3/2023 12:41,R_31heP0rHuZauihN,anonymous,PL,I consent,Male,Yes,Secondary Education,25 to 34 years,Zachodniopomorskie,Szczecin,57 188 –  74 062,Full-time or contract work in the private sector,Catholicism,,6,Somewhat oppose,Neither support nor oppose,,,,,,,Neutral,Neutral,Somewhat important,Neither agree nor disagree,Neither agree nor disagree,Neutral,Somewhat hostile,Neutral,Somewhat favorable,A little,Neither Positive nor Negative,Neutral,Neutral,A little,Neither Positive nor Negative,Neutral,Neutral,A little,Neither Positive nor Negative,Neutral,Neutral,Neutral,Somewhat negative,Very unhelpful,Somewhat unhelpful ,The presence of American military forces has somewhat improved the government’s respect for human rights,No,,,Yes,Had a co-worker who was a U.S. servicemember,,Yes,Not reliant at all,Yes,Somewhat reliant,No,Improved government respect for human rights,,Changing the behavior and/or policies of the government of Poland,,Longer than 3 years,Neutral,Three times,No,Qual4159-0110-PolandStudy,PL,235,,,,1f8684be-5acd-490e-6012-4f517672c96b,,{Invalid Expression},,,,,,,,14302052,46RhLUDBzukQEJgJrpNCMz,,,1,,,{Invalid Expression},497
3/3/2023 12:22,3/3/2023 12:41,IP Address,100,1153,TRUE,3/3/2023 12:41,R_2TLEZebDsG23CPH,anonymous,PL,I consent,Male,No,Secondary Education,45 to 54 years,?l?skie,D?browa Górnicza,93 938 +,Full-time or contract work in the private sector,Other,Brak,5,,,,,Strongly support,Strongly support,,,Very important,Very important,Very important,Strongly disagree,Strongly disagree,Somewhat hostile,Somewhat peaceful,Somewhat favorable,Somewhat favorable,Some,Positive,Neutral,Neutral,A little,Neither Positive nor Negative,Neutral,Somewhat favorable,A little,Positive,Very favorable,Very positive,Neutral,Somewhat positive,Somewhat helpful,Neutral,Neutral / No change,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,No drawback,,As long as needed ,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,1153,,,,6b5bf0ce-6ab8-f8d9-3e19-a48741285323,,{Invalid Expression},,,,,,,,14302052,6CCHBI787XotOGcO48i7tK,,,1,,,{Invalid Expression},497
3/3/2023 12:36,3/3/2023 12:41,IP Address,100,302,TRUE,3/3/2023 12:41,R_3Gm33MxitcLifFY,anonymous,PL,I consent,Female,No,Higher Education (Master’s degree or higher),25 to 34 years,Wielkopolskie,Ostrów Wielkopolski,93 938 +,Full-time or contract work in the private sector,Catholicism,,6,,,Don’t know/decline to answer,Don’t know/decline to answer,,,,,Don’t know/decline to answer,Don’t know/decline to answer,Don’t know/decline to answer,Don't know/decline to answer,Don't know/decline to answer,Don't know/decline to answer,Don't know/decline to answer,Don’t know/decline to answer,Don’t know/decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Neutral / No change,Don’t know/Decline to answer,,,Don’t know/Decline to answer,,,Don’t know/Decline to answer,,Don’t know/Decline to answer,,Don’t know/Decline to answer,Don’t know / Decline to answer,,Don’t know / Decline to answer,,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Qual4159-0110-PolandStudy,PL,302,,,,72ed6abe-8ce0-64d4-899c-c1bdcb652469,,{Invalid Expression},,,,,,,,14302052,4bD5X53sFfnHz0y01rNtAT,,,1,,,{Invalid Expression},497
3/3/2023 12:36,3/3/2023 12:41,IP Address,100,328,TRUE,3/3/2023 12:41,R_3nwkbE9A7VV4ySk,anonymous,PL,I consent,Female,No,Vocational School,45 to 54 years,?l?skie,Cieszyn,0 – 43 339,Full-time or contract work in the private sector,Catholicism,,9,Strongly oppose,Somewhat oppose,,,,,,,Somewhat important,Very important,Very important,Somewhat agree,Strongly Agree,Somewhat peaceful,Neutral,Neutral,Neutral,A little,Neither Positive nor Negative,Neutral,Neutral,Some,Neither Positive nor Negative,Neutral,Neutral,Some,Positive,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Somewhat helpful,Somewhat helpful ,Neutral / No change,No,,,No,,,No,,No,,No,Other,Nie wiem ,Negative effect on economic activity,,Don’t know/Decline to answer,Don’t know/Decline to answer,Never,Maybe,Qual4159-0110-PolandStudy,PL,328,,,,c9470d22-8c3b-e179-1034-0fc8fe5fa13a,,{Invalid Expression},,,,,,,,14302052,7HTxqBNwp1m18HfSZ2kkol,,,1,,,{Invalid Expression},497
3/3/2023 12:30,3/3/2023 12:41,IP Address,100,704,TRUE,3/3/2023 12:41,R_1QuqIP99BqyzPvz,anonymous,PL,I consent,Female,No,Secondary Education,35 to 44 years,Dolno?l?skie,Lubi?,Decline to answer,Full-time or contract work in the private sector,Catholicism,,5,,,,,,,Strongly oppose,Strongly oppose,Very important,Very important,Very important,Strongly disagree,Strongly Agree,Very hostile,Somewhat peaceful,Somewhat unfavorable,Somewhat favorable,A lot,Negative,Somewhat unfavorable,Neutral,A lot,Negative,Somewhat unfavorable,Neutral,A lot,Negative,Very unfavorable,Very negative,Don’t know/Decline to answer,Neutral,Somewhat unhelpful,Very unhelpful ,Neutral / No change,No,,,No,,,No,,No,,No,No benefits,,Increased crime,,0-6 months,Somewhat negative,Never,Yes,Qual4159-0110-PolandStudy,PL,704,,,,f90a959e-9adc-242e-b79d-1c0387fd733c,,{Invalid Expression},,,,,,,,14302052,5xl5wgqBxtVoxT0yoAL6vf,,,1,,,{Invalid Expression},497
3/3/2023 12:39,3/3/2023 12:42,IP Address,100,186,TRUE,3/3/2023 12:42,R_2zUeVVWNXipkFNI,anonymous,PL,I consent,Female,No,Higher Education (Bachelor/Engineer),25 to 34 years,Lubuskie,Mi?dzyrzecz,74 063 – 93 937,Full-time or contract work in the private sector,Catholicism,,7,Somewhat support,Neither support nor oppose,,,,,,,Somewhat important,Somewhat important,Neutral,Somewhat agree,Somewhat agree,Neutral,Somewhat peaceful,Somewhat favorable,Neutral,Some,Positive,Somewhat favorable,Somewhat favorable,Some,Neither Positive nor Negative,Neutral,Somewhat favorable,Some,Neither Positive nor Negative,Somewhat favorable,Somewhat positive,Neutral,Somewhat positive,Somewhat helpful,Neutral,The presence of American military forces has somewhat improved the government’s respect for human rights,No,,,No,,,Don’t know/Decline to answer,,Don’t know/Decline to answer,,No,Changing the behavior and/or policies of the government of Poland,,No support for Polish democracy,,1-3 years,Neutral,Never,Don’t know/Decline to answer,Qual4159-0110-PolandStudy,PL,186,,,,89206180-8d51-f34c-c9ee-c406b19c1988,,{Invalid Expression},,,,,,,,14302052,0UHnBO5UibwGrhDB0uIryC,,,1,,,{Invalid Expression},497
3/3/2023 12:37,3/3/2023 12:42,IP Address,100,303,TRUE,3/3/2023 12:42,R_3NVe7afforH4O11,anonymous,PL,I consent,Male,Decline to answer,Secondary Education,35 to 44 years,Kujawsko-Pomorskie,Grudzi?dz,Decline to answer,Full-time or contract work in the private sector,Catholicism,,6,,,,,Somewhat support,Somewhat support,,,Neutral,Somewhat important,Somewhat important,Somewhat disagree,Neither agree nor disagree,Don't know/decline to answer,Somewhat hostile,Somewhat favorable,Somewhat favorable,Some,Neither Positive nor Negative,Neutral,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Neutral,Neutral,Some,Neither Positive nor Negative,Somewhat favorable,Neutral,Neutral,Somewhat positive,Somewhat helpful,Somewhat helpful ,The presence of American military forces has greatly improved the government’s respect for human rights,No,,,No,,,No,,No,,No,Changing the behavior and/or policies of the government of Poland,,Changing the behavior and/or policies of the government of Poland,,No preference,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,303,,,,d89f6867-a930-3ba9-fc82-29b99163a58b,,{Invalid Expression},,,,,,,,14302052,4pE2LVsnLV9jWF8r4kia2M,,,1,,,{Invalid Expression},497
3/3/2023 12:37,3/3/2023 12:42,IP Address,100,300,TRUE,3/3/2023 12:42,R_1ddmdzKO54S5ECc,anonymous,PL,I consent,Female,Yes,Secondary Education,25 to 34 years,Kujawsko-Pomorskie,Grudzi?dz,43 340 – 57 187,Other sources,Catholicism,,6,,,Strongly support,Neither support nor oppose,,,,,Somewhat important,Very important,Very important,Somewhat disagree,Somewhat disagree,Somewhat hostile,Neutral,Somewhat favorable,Very favorable,Some,Very positive,Somewhat favorable,Neutral,A little,Neither Positive nor Negative,Somewhat favorable,Somewhat favorable,Some,Positive,Somewhat favorable,Somewhat positive,Somewhat positive,Somewhat positive,Somewhat helpful,Somewhat helpful ,The presence of American military forces has somewhat improved the government’s respect for human rights,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,Changing the behavior and/or policies of the government of Poland,,As long as needed ,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,300,,,,9feb1fed-0bb6-cd76-e7f3-cdcf24cff053,,{Invalid Expression},,,,,,,,14302052,7yxtbwCdd8P3IjTGbiPjWX,,,1,,,{Invalid Expression},497
3/3/2023 12:20,3/3/2023 12:42,IP Address,100,1325,TRUE,3/3/2023 12:42,R_10IunWEWQruSaPQ,anonymous,PL,I consent,Female,Yes,Secondary Education,35 to 44 years,Lubelskie,Hrubieszów,0 – 43 339,Other sources,Catholicism,,6,,,Strongly support,Strongly support,,,,,Very important,Very important,Very important,Somewhat agree,Somewhat agree,Somewhat hostile,Somewhat peaceful,Somewhat favorable,Somewhat favorable,A lot,Positive,Don’t know/Decline to answer,Very unfavorable,None,Very Negative,Don’t know/Decline to answer,Somewhat favorable,A lot,Positive,Very favorable,Somewhat positive,Somewhat positive,Neutral,Somewhat helpful,Neutral,Neutral / No change,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,Negative effect on economic activity,,As long as needed ,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,1325,,,,e59d8924-3f80-6ec0-b0f5-1f4a3fe9321f,,{Invalid Expression},,,,,,,,14302052,3c158SyhqMl12t3bbHfLME,,,1,,,{Invalid Expression},497
3/3/2023 12:32,3/3/2023 12:42,IP Address,100,603,TRUE,3/3/2023 12:42,R_1Iu7mx0QG746Hg8,anonymous,PL,I consent,Female,No,Secondary Education,Age 65 or older,?l?skie,B?dzin,0 – 43 339,Pension or retirement,Catholicism,,5,,,Somewhat support,Somewhat oppose,,,,,Very important,Very important,Very important,Strongly disagree,Somewhat disagree,Very hostile,Somewhat peaceful,Somewhat favorable,Somewhat favorable,A lot,Neither Positive nor Negative,Neutral,Neutral,Some,Neither Positive nor Negative,Neutral,Somewhat unfavorable,A lot,Neither Positive nor Negative,Somewhat favorable,Don’t know/Decline to answer,Neutral,Somewhat negative,Somewhat helpful,Don’t know/Decline to answer,Neutral / No change,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,Don’t know / Decline to answer,,As long as needed ,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,603,,,,4cabe4c0-4448-0b68-c0e0-6bd255e96894,,{Invalid Expression},,,,,,,,14302052,7kW2oSdQs3AV5PCQifNvSe,,,1,,,{Invalid Expression},497
3/3/2023 12:39,3/3/2023 12:42,IP Address,100,187,TRUE,3/3/2023 12:42,R_2c2fg02zY8OLUrK,anonymous,PL,I consent,Female,Yes,Secondary Education,25 to 34 years,?l?skie,Bielsko-Bia?a,74 063 – 93 937,Full-time or contract work in the private sector,Catholicism,,5,Strongly support,Somewhat support,,,,,,,Very important,Somewhat important,Somewhat important,Neither agree nor disagree,Neither agree nor disagree,Neutral,Neutral,Somewhat favorable,Somewhat favorable,Some,Neither Positive nor Negative,Somewhat favorable,Somewhat favorable,Some,Positive,Somewhat favorable,Somewhat favorable,Some,Positive,Somewhat favorable,Somewhat positive,Somewhat positive,Somewhat positive,Somewhat helpful,Somewhat helpful ,The presence of American military forces has somewhat improved the government’s respect for human rights,Yes,"Had a brief everyday interaction with a U.S. service member, such as conversing on public transport, or shopping at the same market.,Had a neighbor who was a U.S. servicemember",,Yes,"Had a brief everyday interaction with a U.S. service member, such as conversing on public transport, or shopping at the same market.",,No,,No,,No,Reduced crime,,Changing the behavior and/or policies of the government of Poland,,Longer than 3 years,Somewhat positive,Never,Maybe,Qual4159-0110-PolandStudy,PL,187,,,,24c83612-eb90-d276-3ec1-53bd042c53e5,,{Invalid Expression},,,,,,,,14302052,3Ce8vdDKrBorOJwgdAqUEC,,,1,,,{Invalid Expression},497
